TTRDR,TARBN,TKMKT,TKTIN,TKICC,TKIC2,TKIC3,TKMDT,TKCSP,TKSFX,TTRDT,TTRNO,TTRNP,TCTPR,TMKDP,TMKPR,TCNSS,TTRNA,TCTAM,TCMAM,TCCAM,TSTAM,TTCOM,TCMOR,TCMOV,TNAME,TCRVI,TPSIN,TCACT,TSPCD,TSTDT,TDBEI,TPRIN,TAINT,TFLAM,TCFLM,TMTNO,TRTID,TRMIL,TRPOL,TTBAM,TCOMC,TTTOC,TSAMT,TDOVR,TVERF,TTIME,TDATE,TJIOF,TFSOD,TFADJ,TCLAM,TWICF,TDACT,TVUSR,TBDSF,TUSER,TPOCG,TPODT,TPONO,TPOFA,TUPNO,TMHIN,TBACT,TSPNO,TACAM,TFTCH,TDYLD,TFMAM,TFACM,TCLFG,TGTID,TSGAC,TCLST,TASDT,TBAOV,TCCNS,TPIOV,TTFEE,TSCOR,TSCOV,TTSCR,TNCFF,TMSFF,TCHSC,TPOOL,TCFDL,TFDAD,TCLDM,TFDSD,TCMIN,TDVDT,TTNSC,TSECC,TSTCC,TEXRT,TVLDT,TNIOF,TPWFG,TIDFG,TENCD,TDPCD,TPOFM,TWIDP,TETID,TTBXF,TEDFG,TKCUR,TSTSC,TSERF,TPAOF,TBERT,TDFBC,TTMMF,TAMCD,TTASP,TTCEF,TGRPA,TLSML,TTFE2,TTFE3,TTFE4,TPAZP,TMBDA,TCNTA,TCNFA,TCNCA,TCNSA,TCNFM,TXPTP,TBLOT,TRPMR,TRMRD,TRZMD,TRMPR,TSLTY,TMKUP,TAUES,TSCUC,TMKPH,TAUEI,THANM,TTGCA,TTGMF,TTDRG,TOLNK,TOLNO,TZSTF,TLTAM,TFLRC,TPMOD,TACBC,TPYAC,TSDOF,TECRT,TEFCR,TSFKG,TCFCM,TDFCM,TCYLD,TFPAZ,TCHOD,TCHOV,TTXB1,TTXB2,TOASD,TOAOP,TOAPR,TPROA,TOAFA,TOAYL,TTPPY,TBPPY,TCHCK,TPTRD,THRID,TXDAI,TESPC,TGPSI,TEXTS,TPDFL,TFMDA,TEFPV,TEFBV,TPFBV,TLBYF,TLTPR,TLOPL,TAVDT,TLAAD,TDPCN,TAPCN,TADAM,TCMSF,TBTC1,TBTC2,TBTC3,TSHFG,TMDCF,TINCD,TCDCO,TSSDT,TSSPR,TSXDT,TSXPR,TOSTD,TORPL,TPYLD,TPYLT,TYCDT,TPZDT,TWAVP,TREOF,TTAPP,TMCOG,TCNST,TFDTF,TPTPF,TSSTP,TSXTP,TTAZP,TSSTD,TSXTD,TSPRC,TCNFY,TSARD,TSAPR,TSART,TDORI,TDOSI,TSBTY,TEID2,TOBMP,TCLCN,TDVRF,TSYTF,TSBOA,TDRID,TCSDT,TLITI,TLIRC,TPOCM,TTAAM,TNNER,TOFRD,TOFCD,TCDEP,TSYNI,TTRD2,TEEXR,TROFB,TSLVC,TEHMS,TORDT,TORPR,TORLD,TORTI,TIEDC,TBCEF,TPBCS,TEQFG,TSPRN,TSAIN,TPICO,TSBID,TSRSP,TRFRT,TMBTT,TTRRT,TPIMR,TCNYL,TMPOL,TTLCI,TFLTD,TTMCY,TCAPF,TCDPI,TTRPP,TCTME,TCDTE,TRERC,TSMMY,TBDPO,TBDPR,TBDAI,TEMPI,TCHCT,TSRCE,TPBPD,TCTWH,TTAXT,TEXVN,TPRTD,TPPAI,TCPID,TINRT,TAPIN,TCKDA,TCKTM,TCKUS,TSCTT,TOATD,TTPNC,TTNIN,TTNAT,TTNGL,TTNGS,TTNGT,TSRTO,TSPRI,TEPRI,TTPAM,THIOF,TAMPI,TPNLI,TBGFD
DMM1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,582, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,P,FF22040     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152158,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715579, ,0,120,120, , ,77.5193798,            , , ,0, ,BBCBRBR     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:58,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.58,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,583, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,P,CC35480     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152158,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715580, ,0,120,120, , ,77.5193798,            , , ,0, ,BBOFAUS     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:58,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.58,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,584, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,P,FF87720     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715581, ,0,120,120, , ,77.5193798,            , , ,0, ,CHLAAUS     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,585, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,P,NN78080     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715582, ,0,120,120, , ,77.5193798,            , , ,0, ,CQULCUS     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,586, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,P,JJ72500     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715583, ,0,120,120, , ,77.5193798,            , , ,0, ,CSBAFUS     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,587, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,P,NN11990     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715584, ,0,120,120, , ,77.5193798,            , , ,0, ,FKGTCUS     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,588, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,S,9999990,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715585, ,0,120,120, , ,77.5193798,            , , ,0, ,WBUH60      ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,589, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,S,L005050     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715586, ,0,120,120, , ,77.5193798,            , , ,0, ,BBSUIFR     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,590, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,S,FF22040     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715587, ,0,120,120, , ,77.5193798,            , , ,0, ,BBCBRBR     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,300,GBT,BL  ,      ,      ,20161017,0,223541,20160715,591, 90        P,41.23711339,41.2371,41.23711339,        ,10,10,10,0,10,0,0, ,GBT                     101716 ,   ,S,CC35480     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152159,20160715, ,0,0,0, ,600000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,14, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, , ,  ,1,0,0,0,0, ,0,0,GBP,GBP,100,20160712, , , ,SI  ,  ,0,            ,715588, ,0,120,120, , ,77.5193798,            , , ,0, ,BBOFAUS     ,0,0,0,0,40.86265591,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,41.2371,40.86265591, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,600000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20161017,20161017,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:59,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.59,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
